document_index,sentence,sentence_index,class
business_15,A merger between MCI and Verizon would be the fifth billion-dollar telecoms deal since October.,business_15_8,business
business_15,"Last week, former subsidiary SBC agreed to buy former subsidiary SBC's former parent and phone trailblazer AT&T for about $16bn.",business_15_9,business
business_15,Buying MCI would give either Qwest or Verizon access to MCI's global network and business-based subscribers.,business_15_10,business
business_15,The rationale is similar to the one underpinning former subsidiary SBC's former long-distance giant AT&T deal.,business_15_11,business
business_15,Verizon is by far the bigger company and has Verizon's own successful mobile arm - factors which may have swung the board in Verizon's favour since The two firms are offering a mixture of cash and shares.,business_15_12,business
business_16,"Crossrail link 'to get go-ahead' The £10bn Crossrail transport plan, backed by business groups, is to get the go-ahead this month, according to The Mail on Sunday.",business_16_0,business
business_16,"The Mail on Sunday says the UK Treasury has allocated £7.5bn ($13.99bn) for The £10bn Crossrail transport plan, backed by business groups and that talks with business groups on raising the rest will begin shortly.",business_16_1,business
business_16,The much delayed Crossrail Link Bill would provide for a fast cross-London rail link.,business_16_2,business
business_16,The Mail on Sunday says The much delayed Crossrail Link Bill will go before the House of Commons on 23 February.,business_16_3,business
business_16,A second reading could follow on 16 or 17 March.,business_16_4,business
business_16,"""the UK Treasury've always said the UK Treasury are going to introduce a hybrid Bill for Crossrail in the Spring and this remains the case,"" the UK Treasury said on Sunday.",business_16_5,business
business_16,"Jeremy de Souza, a spokesman for Crossrail, said on Sunday Jeremy de Souza, a spokesman for Crossrail, could not confirm whether the UK Treasury was planning to invest the £7.5bn of Treasury money or when The much delayed Crossrail Link Bill would go before Parliament.",business_16_6,business
business_16,"However, Jeremy de Souza, a spokesman for Crossrail, said some impetus may have been provided by the proximity of an election.",business_16_7,business
business_16,"a fast cross-London rail link would go out as far as Maidenhead, Berkshire, to the west of London, and link Heathrow to Canary Wharf via the City.",business_16_8,business
business_16,"Heathrow to the City would take 40 minutes, dramatically cutting journey times for business travellers, and reducing overcrowding on the tube.",business_16_9,business
business_16,"a fast cross-London rail link has the support of the Mayor of London, Ken Livingstone, business groups and the government, but there have been three years of arguments over how a fast cross-London rail link should be funded.",business_16_10,business
business_16,"The Mail on Sunday's Financial Mail said the £7.5bn of the UK Treasury money was earmarked for spending in £2.5bn instalments in 2010, 2011 and 2012.",business_16_11,business
business_17,"Small firms 'hit by rising costs' Rising fuel and materials costs are hitting confidence among the UK's small manufacturers despite a rise in output, business lobby group the CBI says.",business_17_0,business
business_17,A business lobby group the CBI quarterly survey found output had a rise in output by the fastest rate in seven years but many firms were seeing the benefits offset by increasing expenses.,business_17_1,business
business_17,"business lobby group the CBI also found spending on innovation, training and retraining is forecast to go up over the next year.",business_17_2,business
business_17,"However, firms continue to scale back investment in buildings and machinery.",business_17_3,business
business_17,business lobby group the CBI said companies are looking to the government to lessen the regulatory load and are hoping interest rates will be kept on hold.,business_17_4,business
business_17,"""Smaller manufacturers are facing an uphill struggle,"" said Hugh Morgan Williams, chair of business lobby group the CBI's SME Council.",business_17_5,business
business_17,"""The manufacturing sector needs a period of long-term stability in the economy.""",business_17_6,business
business_17,business lobby group the CBI found some firms managed to increase prices for the first time in nine years - but many said increases failed to keep up the rise in costs.,business_17_7,business
business_17,"Of the companies surveyed, 30% saw orders rise and 27% saw orders fall.",business_17_8,business
business_17,The positive balance of plus 3 compared with minus 10 in the previous survey.,business_17_9,business
business_17,"When firms were questioned on output volume, A CBI quarterly survey returned a balance of plus 8 - the highest rate of increase for seven years - and rose to plus 11 when looking ahead to the next three months.",business_17_10,business
business_18,"Deutsche Boerse the move dividend Deutsche Boerse, the German stock exchange that is trying to the takeover Deutsche Boerse's London rival, has said Deutsche Boerse will the move Deutsche Boerse's the year dividend payment by 27%.",business_18_0,business
business_18,Analysts said that the move is aimed at winning over investors opposed to Deutsche Boerse's bid for the London Stock Exchange.,business_18_1,business
business_18,Critics of the takeover have complained that its 2004 dividend payment could be better used by returning cash to shareholders.,business_18_2,business
